municipio,candidato,partido,ano,proposta_1,proposta_2,proposta_3,proposta_4,proposta_5
RIO DE JANEIRO,CLEBER RABELO,PSTU,2020,"Um plano que em primeiro lugar levante os equipamentos e equipes médicas que faltam nos hospitais, UPAS e UBSs e a retirada das OSs- Organizações Sociais do gerenciamento e administração das verbas públicas da saúde com absorção de todos os funcionários dessas organizações pelo Município. Junto a isso um plano de reformas e construção de mais Hospitais e UBSs, e implementação da jornada de 30 horas semanais para os trabalhadores da saúde.",Criação de uma Empresa Publica Municipal de transporte que garanta ar condicionado no transporte e passe livre para estudantes e desempregados.,IMPULSIONAR A AGRICULTURA FAMILIAR EM PARCERIA COM OS ASSENTAMENTOS,"Pelo direito ao reconhecimento jurídico com visto definitivo aos imigrantes e fim do preconceito contra haitianos, bolivianos, cubanos e demais estrangeiros.",
RIO DE JANEIRO,DELEGADO FEDERAL EGUCHI,PATRIOTA,2020,"Elaborar o Programa “Vale do Silício Amazônico”, em parceria com o Governo Federal, visando ao incentivo fiscal para instalação de empresas startups e de Parque Industrial em Belém, nas áreas de Outeiro e Icoaraci.","Criar o “Prêmio Meu Bairro é Pai D’égua”, para os bairros mais limpos da cidade; conscientizar a população sobre a importância de reduzir, reaproveitar e reciclar os resíduos sólidos;","Criar o Programa “Açaí Renovável”, firmando convênios e parcerias com universidades e empresas privadas para o desenvolvimento de projetos utilizando o caroço do açaí como novas alternativas de produção de energia (etanol de 2a. Geração), produtos farmacêuticos (antitumorais) e medicinais, adubos e biojóias;","Implementar o Programa “Belém Não Dorme”, com Central de Monitoramento 24h da Guarda Municipal e Central de Comando e Controle (CCC), em parceria com a polícia militar e polícia civil, a fim de coibir ações de vandalismos, descarte irregular de resíduos sólidos e outros crimes;",
RIO DE JANEIRO,DR JERONIMO,PMB,2020,Implantar o Programa lixo é luxo para garantir a coleta regular de resíduos sólidos e gerar renda.,"Estimular o uso de energia solar, eólica, e a implantação de agricultura orgânica nas ilhas de Belém e nas áreas mediterrâneas com produção agrícola","Acabar com a indústria de multa na cidade, inclusive com a desativação de “araras” em locais totalmente desnecessários, a exemplo da Av. Nazaré com Benjamin Constant.",Realizar parcerias com a UFPA para criação de um efetivo Sistema de Drenagem Urbana Sustentável de Belém.,
RIO DE JANEIRO,EDMILSON RODRIGUES,PSOL,2020,"As Equipes de Saúde da Família e Bucal serão um pilar da Atenção Básica, bem como a ampliação do atendimento nas unidades de saúde, com previsão até de um terceiro turno nessas unidades, desde que devidamente debatido e acordado com as comunidades de maneira organizada pelas Subprefeituras.",Será criado o Selo Nascer Bem para certificar as boas práticas de humanização e de proteção à mãe e ao bebê.,"A Educação do Campo, das Águas e da Floresta, terá a escola presente nas comunidades e territórios de diversos grupos sociais, sujeitos do Campo, das Águas e da Floresta, com a especificidade da temática “História e Cultura Afro-Brasileira e Indígena”.","Será feita uma Agenda de negócios locais e organização do sistema de produção e comercialização de alimentos, mercadorias e serviços via Sistema de Organização das Feiras e Mercados de Belém.",
RIO DE JANEIRO,GUILHERME LESSA,PTC,2020,Discutir com empresariado um consórcio para reduzir o valor da tarifa de ônibus e criação de um Pró-bônus dado pelo município.,Criar a incubadora de ONGs (Ressaltar projetos existentes na comunidade há mais de 10 anos).,"Projeto CONECTA Belém , energia elétrica e internet à todas as ilhas ao redor de Belém e praças públicas.",Construir o maior trapiche pesqueiro da América La na com frigorífico e criar uma Cooperativa municipal.,
RIO DE JANEIRO,GUSTAVO SEFER,PSD,2020,"E para que esse objetivo, de zerar as filas de procedimentos, exames e cirurgias, seja alcançado, serão propostos convênios com a rede particular de saúde para atendimento dessa demanda reprimida e o pagamento será realizado por produtividade.","Nosso plano é ampliar o sistema de transporte público para além das ruas, estendendo para os rios, com linhas regulares que transportarão passageiros entre o centro da cidade e as ilhas, atendendo principalmente Icoaraci, Mosqueiro, Outeiro, Cotijuba e Combu.","A corrida de rua está sendo cada vez mais difundida e praticada no município de Belém, por isso, no nosso governo, planejamos criar e/ou adaptar espaços que sirvam de circuitos de corrida, oferecendo um local adequado para a prática e com segurança para os corredores. Estes locais serão totalmente estruturados, com paisagismo e arborização e vão contemplar também áreas para ciclismo e atletismo, como forma de incentivar a população a ter hábitos de vida mais saudáveis.",Criaremos uma coordenadoria específica para cuidar dos direitos dos animais e cuidar das causas relacionadas,
RIO DE JANEIRO,JAIR LOPES,PCO,2020,Partido tem um programa de governo único para todos os candidatos,,,,
RIO DE JANEIRO,MARIO COUTO,PRTB,2020,"Consolidar Conselhos de Escolas em todas as unidades escolares da rede, de modo a democratizar a relação entre a comunidade escolar;",Será implantado o programa: Médico Em Sua Casa,"Celebrar convênios com a UFPA e a UEPA nas áreas de Ciências Sociais, Arquitetura, Direito, História, Administração Pública e Antropologia para o desenvolvimento de pesquisas e ações de extensão na área de políticas urbanas municipais de segurança, contribuindo a Prefeitura com bolsas e infraestrutura;","Programa “Esse Rio É Minha Rua”, reativar o Transporte fluvial nas ilhas;","Programa “Esse Rio É Minha Rua”, reativar o Transporte fluvial nas ilhas;"
RIO DE JANEIRO,PRIANTE,MDB,2020,"Estabelecer parcerias com o sistema S para capacitação de empreendedores, tendo a premissa da inovação como norte das políticas de geração de emprego e renda;",Instituir atendimento de urgência 24 horas em todos os distritos administrativos da cidade,"Fechar para o lazer da população, aos domingos e feriados, espaços de grandes e largas avenidas (por exemplo, pistas centrais da Avenida Pedro Miranda).","Promover a Virada Cultural de Belém, tornando-a atividade periódica e estendendo-a aos distritos, procurando valorizar diversas regiões da cidade e suas manifestações culturais;","Promover a Virada Cultural de Belém, tornando-a atividade periódica e estendendo-a aos distritos, procurando valorizar diversas regiões da cidade e suas manifestações culturais;"
RIO DE JANEIRO,THIAGO ARAUJO,CIDADANIA,2020,"Ampliação e fortalecimento da estratégia de compras públicas locais, estimulando a participação dos microempreendedores individuais (MEI) e das micro e pequenas empresas (MPE) nos processos licitatórios do governo municipal, visando ao fortalecimento da economia e geração de emprego e renda local.","Criação da Incubadora Municipal, espaço físico e virtual para apoiar e estimular os empreendimentos inovadores, criativos e colaborativos.","Reconfiguração urbanística da Avenida Almirante Tamandaré, que liga a área central de Belém ao seu centro histórico, como forma de propiciar uma paisagem histórico-cultural de resgate da Belle Époque, dotando o município de mais um ativo turístico e urbanístico relativo ao circuito histórico, cultural e criativo no centro histórico de Belém, a fim de fortalecer o Projeto Circular.","Desenvolvimento de “Projeto Abraço”, para atendimento de pessoas em estado de vulnerabilidade socioemocional, objetivando o enfrentamento das questões correlatas aos transtornos de ansiedade, estresse, depressão, suicídio e suas nuances;","Desenvolvimento de “Projeto Abraço”, para atendimento de pessoas em estado de vulnerabilidade socioemocional, objetivando o enfrentamento das questões correlatas aos transtornos de ansiedade, estresse, depressão, suicídio e suas nuances;"
RIO DE JANEIRO,VAVÁ MARTINS,REPUBLICANOS,2020,"Leilão de crédito de carbono que funcionam como certificados de comprovação de que uma empresa ou nação reduziu a emissão de gases. Dessa forma, tais investimentos gerados serão destinados a projetos ambientais e de urbanização para a cidade de Belém.","Criar o primeiro pátio de compostagem na região Norte do país, onde os resíduos orgânicos virarão fonte de emprego e renda e todo o material compostado ao ser transformado em adubo será utilizado na ornamentação e cuidado com o verde da cidade;",Criar o Programa “Saúde na palma da mão”. Um aplicativo interativo e que facilite a marcação de consultas e exames.,"Programa “Papel Zero”. Sistema de gestão em nuvem, agilizando a tramitação de processos e desburocratização.","Programa “Papel Zero”. Sistema de gestão em nuvem, agilizando a tramitação de processos e desburocratização."
RIO DE JANEIRO,ÁUREA CAROLINA,PSOL,2020,Desenvolver políticas de emprego e renda voltadas para a população trans e travesti.,"Fomentar o Centro Público de Economia Solidária (Cepes) da PBH, ampliando sua estrutura e orçamento.","Atuar em favor da progressividade dos tributos municipais, para maior tributação do patrimônio e menor tributação do consumo.","Promover a educação dos profissionais de saúde sobre as temáticas de gênero, sexualidade e raça","Promover a educação dos profissionais de saúde sobre as temáticas de gênero, sexualidade e raça"
RIO DE JANEIRO,BRUNO ENGLER,PRTB,2020,NÃO ESTÁ NO SITE DO TSE,,,,
SALVADOR,CABO XAVIER,PMB,2020,NÃO ESTÁ NO SITE DO TSE,,,,
SALVADOR,FABIANO CAZECA,PROS,2020,"O PROGRAMA NÃO POSSUI NENHUMA PROPOSTA. APENAS APRESENTA O CANDIDATO E SUA VIDA, CONTANDO A TRAJETÓRIA DE AMBOS.",,,,
SALVADOR,JOÃO VITOR XAVIER,CIDADANIA,2020,"Garantir a multidisciplinaridade dos atendimentos, possibilitando um olhar multiprofissional, inclusive com a inserção de fisioterapeutas, terapeutas ocupacionais e outros profissionais na equipes principais da Estratégia Saúde da Família (ESF);",Potencializar o desenvolvimento de Propostas de Educação “Maker” (“mão na massa”) e Robótica Educacional.,"Criar o Comitê Interinstitucional de Prevenção e Enfrentamento à Violência contra as Mulheres, por meio da integração de órgãos públicos municipais, Ministério Público, Defensoria Pública, Polícia Militar, Polícia Civil, Tribunal de Justiça e entidades da sociedade civil, para definir ações integradas e garantir mais eficácia nas ações de prevenção e combate à violência doméstica;","Implantar a tecnologia conhecida como “Botão do Pânico”, para proteger a vida das mulheres que têm medida protetiva de afastamento do agressor;",
SALVADOR,KALIL,PSD,2020,"Implantação do Centro de Atenção à Saúde da Mulher e do Centro de Parto Normal no Hospital Municipal Odilon Behrens, que terão por objetivo ampliar a atenção à mulher na rede municipal.","Inclusão, no Cadastro Anual para a Rede Escolar, da opção pelo tempo integral, com lista pública de espera que leve em conta critérios de vulnerabilidade social.",Ampliação e qualificação dos restaurantes populares.,"Ampliação do efetivo da guarda, com a nomeação dos novos guardas civis aprovados no concurso da Guarda Civil Municipal de Belo Horizonte realizado em 2020, mas não efetivado em função da covid-19.",
SALVADOR,LAFAYETTE ANDRADA,REPUBLICANOS,2020,"Desenvolver e implantar sistema de inteligência artificial integrado com informações da Saúde e Assistência Social, capaz de receber todas as informações dos alunos e transmiti-las aos pais, para melhoria do controle de frequência e notas, aumentando a relação da família com a escola.","Incrementar a utilização do Prontuário Eletrônico do Cidadão (PEC), tornando sua utilização obrigatória, e utilizando suas funcionalidades para auxiliar na ampliação dos indicadores de vacinação infantil, pré natal, exames de rotina, marcação de consultas e na Estratégia de Saúde da Família;","Analisar a viabilidade de criar estacionamentos subterrâneos e verticais de baixo custo nas imediações das estações de metrô e MOVE, com o intuito de liberar as vias e dar maior fluidez ao trânsito.","Efetivar a Certificação em Sustentabilidade Ambiental – Selo BH Sustentável para entes públicos e privados que tenham consolidadas práticas ambientalmente responsáveis para a obtenção de resultados que contribuam para a redução do consumo de energia, de água, de poluição, do efeito estufa e para a redução/reciclagem de resíduos sólidos, incluindo a viabilidade de incentivos fiscais.",
SALVADOR,LUISA BARRETO,PSDB,2020,"Criação de parques lineares, que acompanham o leito dos rios, e ajudam a conter cheias e enchentes","Criação de ecopontos de fácil acesso em todas as regionais que, com parceria com associações de catadores de lixo e incentivos à participação da população, irão ser polos de reciclagem da cidade.","Teremos um programa focado na regularização fundiária urbana, em especial nas vilas e favelas, para conceder a titularidade dos imóveis àqueles que os ocupam há anos, permitindo aos cidadãos uma maior segurança.","Criação de serviço de transporte coletivo on-demand como por exemplo o transporte compartilhado sobre demanda por meio de aplicativos em parceria com empresas de ônibus ou parcerias com serviços como Uber, Cabify e 99 para oferecer um serviço de melhor qualidade.",
SALVADOR,MARCELO SOUZA E SILVA,PATRIOTA,2020,"Revisão e implantação de uma política de incentivos fiscais à atração de investimentos para a cidade, alinhada aos setores estratégicos que queremos atrair para BH, reduzindo o ISS sobre estes serviços e, gradativamente, para os demais setores;",Transformar BH na capital latina da Segurança Cibernética e da Proteção de Dados criando uma agenda de eventos de classe mundial em parceria com o setor privado;,Realizar o carnaval de 2021 e consolidar Belo Horizonte como um dos principais destinos no Brasil;,"Criar o Programa Digital Fácil para isentar os espaços residenciais de qualquer ônus para transformação em empresas comerciais para atividades de programação, incentivando o home office de empreendedores digitais em articulação com demais esperas regulatórias",
SALVADOR,MARILIA DOMINGUES,PCO,2020,PROGRAMA ÚNICO PARA TODOS OS CANDIDATOS DO PARTIDO,,,,
SALVADOR,NILMÁRIO MIRANDA,PT,2020,Criar a Secretaria de Políticas para as Mulheres com dotação orçamentária própria; garantir paridade na designação de cargos comissionados na administração municipal.,"Buscar a integração metropolitana de forma a obter melhor atendimento à população, evitar a sobreposição de linhas, racionalizar custos e praticar tarifa única e integrada – Bilhete Único Metropolitano;","Estabelecer incentivos fiscais, como o IPTU ecológico, para ações exercidas por particulares que contribuam para a redução de gastos da Administração Pública com a redução de riscos, preservação e recuperação ambientais",Criar o Fundo Municipal de Incentivo à Reciclagem e Inserção Produtiva de Catadores,
SÃO LUÍS,PROFESSOR WENDEL MESQUITA,SOLIDARIEDADE,2020,"Criação da POUPANÇA JOVEM: valor que o jovem vai receber ao concluir o ensino fundamental mantendo o mínimo de 70% das notas em todas as disciplinas do 1o ao 9o Ano. No fim de cada série, ao alcançar o objetivo, ele recebe um valor que ficará guardado em uma poupança com recebimento na conclusão do ensino fundamental.","TALENTO JOVEM: desenvolver parceiras com os clubes de belo horizonte (Cruzeiro, Atlético e América) com o objetivo implementar escolinhas de futebol nas regionais de belo Horizonte. incentivar e apoiar as demais modalidades esportivas. Apoiar e incentivar modalidades paralímpicos. Ampliar o bolsa atleta.","Oferecer cursos e palestras em centros comunitários e escolas sobre Educação Financeira Familiar, com objetivo de orientar as famílias como realizar uma gestão eficiente de suas finanças com participação de todos os membros.","Criação de Turmas Referência: pessoas com doenças raras, deficiências e outras síndromes merecem escolas preparadas, com profissionais capacitados para um correto desenvolvimento dos estudantes. Cada regional deverá ter uma equipe capacitada para receber, cuidar e preparar as crianças para as etapas escolares.",
SÃO LUÍS,RODRIGO PAIVA,NOVO,2020,"Criação de marcos nos quatro pontos cardeais da cidade, com um passaporte virtual de visitação;",Criação do BH App Cidadão e BH App Empresas para que o cidadão e as empresas tenham acesso aos serviços na palma da mão.,"Estruturação de banco de dados, sistemas e equipamentos tecnológicos para melhoria da gestão de informação, inteligência e monitoramento em Segurança Pública.","Estabelecimento de programas de teleconsultas (atendimento à distância), quando o atendimento presencial não for possível e de acordo com as normas dos respectivos conselhos profissionais; programas de telemonitoramento e teleconsultorias entre especialistas e médicos da atenção básica nos casos de agendamentos de consultas especializadas muito tardios e em casos não urgentes; uso de teleconferência para médicos, enfermeiros e outros profissionais da saúde das UBS (Unidades Básicas de Saúde) com profissionais de notório saber, em questões específicas, como nos protocolos para atendimentos de epidemias e outras situações de interesse da coletividade ou da Secretaria da Saúde.",
SÃO LUÍS,WADSON RIBEIRO,PC DO B,2020,Fomento à contratação de trabalhadores idosos para os postos de trabalho que melhor se encaixam no perfil desse trabalhador.,"Será criado o conselho municipal de ciência, tecnologia e inovação. Esse será um fórum prioritário de coordenação entre poder público, participação popular, centros de pesquisa e iniciativa privada da estratégia municipal de desenvolvimento nesse âmbito. Serão definidos planos plurianuais com metas de curto e médio prazo e com controle de execução exercido pelo conselho.","Regulamentar a destinação urbanística de imóvel proveniente de desapropriação, com pagamento em títulos da dívida pública, para Política de Habitação de Interessa Social.","Cada trabalhador com carteira assinada que antes recebia o vale-transporte, receberá um cartão de gratuidade no transporte público e não terá o valor descontado de seu salário.",
SÃO LUÍS,WANDERSON ROCHA,PSTU,2020,"Proibição de demissões em toda a cidade por, pelo menos, dois anos. Garantia de salário social com extensão do auxílio emergencial até a cura da pandemia.","Isenção de pagamento de luz, água, IPTU e passe-livre em todo transporte público para os desempregados;",Oficialização da Língua Brasileira de Sinais Libras e levantamento das escolas com estudantes surdos para torná-las bilíngues.,"Dar a função de ser moradias populares a prédios, casarões e edificações que se encontram inutilizadas por um período maior que 2 anos. As prefeituras possuem um cadastro de acompanhamento destes imóveis e alguns deles foram alvos de ocupações. Estes imóveis devem ser tomados pelas administrações municipais e reformados para servirem como moradias ou espaços públicos, de cultura, educação e lazer. Estes imóveis devem ser de propriedade pública, dos municípios ou estados, e serem destinados ao aluguel social, por um preço justo, nunca superior a 1/4 da renda dos que necessitam; e sem nenhum custo para os que não tem renda.",
SÃO LUÍS,ARTHUR HENRIQUE,MDB,2020,Implantar um Centro de Formação dos Profissionais da Educação.,"Ampliação da rede wi-fi em equipamentos públicos, priorizando as unidades escolares.","Implementação da Zona de Processamento de Exportação ZPE, quando houver reação do comércio exterior ,momento que então se viabilizará essa implantação através de licitção pública.",Criação do programa integrado de monitoramento de APPs.,
SÃO LUÍS,FABIO ALMEIDA,PSOL,2020,"Fortalecer a marca de cidade universitária priorizando o desenvolvimento de nossas instituições de ensino, criando condições para a implantação de centros de pesquisa em Boa vista;",Criar o Conselho Municipal da Juventude participativo capaz de ser um elemento deformulação das políticas para a juventude atendendo a diversidade cultural existente;,Criar o programa de Atenção à Saúde Rural no âmbito de Boa Vista,Implantação do Selo de Inspeção Municipal para facilitar a comercialização de produtosorgânicos feitas pelos pequenos produtores de Boa Vista;,
SÃO LUÍS,GERLANE,PP,2020,NÃO APRESENTA PROGRAMA DE GOVERNO. APRESENTA A ATA DA CONVENÇÃO MUNICIPAL DO PARTIDO PROGRESSISTAS – PP – DO MUNICIPIO DE BOA VISTA/RORAIMA.,,,,
SÃO LUÍS,LINOBERG,REDE,2020,NÃO ESTÁ NO SITE DO TSE,,,,
SÃO LUÍS,LUCIANO CASTRO,PL,2020,NÃO ESTÁ NO SITE DO TSE,,,,
SÃO LUÍS,NICOLETTI,PSL,2020,"Implantação da Casa do Empreendedor, estrutura física que centralizará todo atendimento aos empreendedores, compreendendo ações de formalização,capacitação, acesso a crédito e assistência técnica, a cargo dos agentes de desenvolvimento.","Implantação de Centro de Atendimento Médico voltado para portadores de necessidades especiais, incluindo serviços de fisioterapia, psicoterapia e reabilitação física.","Instituir o Calendário Anual da Cultura, por meio do qual será possível planejar todos os eventos culturais, mobilizando e capacitando previamente todos os prestadores de serviços envolvidos, incluindo a criação do Festival de Música de Boa Vista.",,
SÃO LUÍS,OTTACI,SOLIDARIEDADE,2020,"Criar o Departamento de Proteção e Cuidado de Animais com o objetivo de controle populacional, através da identificação eletrônica, da castração cirúrgica e, com o fortalecimento e parceria com o terceiro setor, clínicas e profissionais veterinários;","Comprar fardamento escolar em estabelecimentos comerciais de Boa Vista, fomentando a economia e incentivando cooperativas de costureiras;","Criar Programa de Inclusão Social e Produtiva de Jovens, inicialmente, por meio de bolsa estágio para incentivar a permanência na escola/universidade, bem como as primeiras experiências profissionais;",,
SÃO LUÍS,PR ISAMAR,PODE,2020,"Incentivar a presença de especialistas nas Unidades de Pronto Atendimento (UPA) e nos postos de saúde, que funcionarão 24 horas.",Contratação de psicólogos para atuar nas escolas junto ao corpo docente e discente.,"Valorização do ambulante, nos eventos culturais realizados pela prefeitura, como forma de fomentar a economia do autônomo.",,
SÃO PAULO,SHAOLYN GOMES,PMN,2020,Criar Programa Bolsa Universitária Municipal; (10 mil bolsas).,"Implantar o projeto Tenho Nome e Sobrenome, que busca criar parcerias com cartórios, tribunais de justiça e bancos para todas famílias possam ter seus documentos.",Construção do centro empresarial e econômico para camelos e ambulantes na zona oeste.,,
SÃO PAULO,SHÉRIDAN,PSDB,2020,"Implantar o Programa Fila Zero, com a criação de aplicativo Conecte SUS Boa Vista, para agendamento de consultas, realizações de exames e recebimento de medicamentos.",Implementar o CENTRO DE REFERÊNCIA EM SAÚDE DO TRABALHADOR DE BOA VISTA;,"Implantar o SISTEMA PÚBLICO DE EMPREGO, TRABALHO E RENDA em Boa Vista, integrando-o com o Aplicativo Boa Vista na Palma da Mão.",,
SÃO PAULO,WILSON PRÉCOMA,PCO,2020,NÃO ESTÁ NO SITE DO TSE,,,,
SÃO PAULO,CRIS DUARTE,PSOL,2020,"Desenvolver um Programa Municipal de Orçamento Participativo, cujo objetivo será realizar consultas públicas através de plataforma digital e organizar o debate orçamentário do município dentro dos conselhos regionais e dos conselhos municipais de políticas públicas.","Criar o Banco Municipal de Desenvolvimento Social e Econômico de Campo Grande/MS, com a função de articular os processos de captação e alocação de recursos em projetos que promovam a distribuição de renda (RENDA BÁSICA MUNICIPAL), implemente um programa de crédito popular para trabalhadores autônomos, cooperativas, pequenos e médios comerciantes que queiram e empreender na cidade e incentivem economias de baixo impacto ambiental, dando o suporte (incentivos fiscais, suporte técnico, formação e qualificação profissional).","Investir no potencial de ecoturismo da cidade, monitorando o impacto socioambiental sobre os roteiros existentes e mapeando novos circuitos que estão fora dos circuitos tradicionais do turismo na cidade;","Estabelecer metas para a progressiva implementação de um plano que garanta que toda a comida servida nos postos de saúde, hospitais, abrigos do CRASS, escolas da rede municipal seja produzida a partir dos princípios da agroecologia (livre de agrotóxicos, adubos químicos e transgênicos), preferencialmente no município.",
SÃO PAULO,DAGOBERTO,PDT,2020,Implementação do ensino de língua espanhola a partir da alfabetização,Proposta de atendimento familiar com uma equipe multiprofissional que iria atender de casa em casa a cada dois meses,"Casa de acolhimento do artista: é comum artistas que contribuíram para a cultura seja local, estadual ou nacional, passar por necessidades já com idade avançada por conseguir trabalhar ou por falta de saúde. Tem sido quase que rotineiros amigos e fãs fazerem a chamada “vaquinha” para pagar despesas de artistas, neste sentido, pensamos em casa de acolhimento para artistas.",Limites de passageiros por ônibus,
SÃO PAULO,DELEGADA SIDNÉIA TOBIAS,PODE,2020,"Criar comitê integrado antidrogas inter setorial vinculado à saúde, fortalecendo a gestão democrática e participativa, articulando com a sociedade civil, os conselhos de saúde.",Interagir e apoiar a Polícia Militar Ambiental na prevenção e combate aos crimes ambientais.,"Incentivar às indústrias de produtos de origem animal, cadastradas no Serviço de Inspeção Municipal (SIM) para adesão ao Sistema Brasileiro de Inspeção de Produto de Origem Animal (SISBI).","Mapear as mulheres com deficiência, cadastrando-as num sistema único de acesso rápido a serviços de acolhimento (denúncias por mulheres surdas/mudas e cegas).",
SÃO PAULO,ESACHEU NASCIMENTO,PP,2020,"Incentivar a criação do CODECOM – Conselho Municipal de Desenvolvimento Econômico Sustentável e Estratégico, exclusivo do empresariado privado e estabelecer Parceria com a Sociedade Civil Empresarial da dinamização do CODECON – Conselho de Desenvolvimento e do PRODES – Programa de Desenvolvimento Econômico e Social de Campo Grande, tendo como objetivo possibilitar ao Setor Econômico a discussão dos rumos do desenvolvimento para Campo Grande, abrangendo todos segmentos do empresariado urbano e rural: indústria, comércio, serviços, agroindústria, setor primário agropecuário e agricultura familiar.","Implantar o cinturão verde com hortas em espaços urbanos pertencentes ao município, para atendimento às necessidades de famílias em risco de segurança alimentar;",Criação das Creches noturnas para atender as famílias que trabalham no período noturno;,Implementar a atenção à saúde da gestante e do bebê em conformidade com a Rede Cegonha (Programa Mãe Campo-grandense);,
SÃO PAULO,GUTO SCARPANTI,NOVO,2020,"Promover estudo sobre a viabilidade da venda de imóveis, automóveis e máquinas, e possível migração para um modelo de locação onde o município não é responsável pela sua manutenção.","Desenvolver estudos para a implementação de projeto piloto de Cupons Escolares ( vouchers ) para matrícula em escolas par culares, pagos pelo Município, mediante critérios a serem estudados e estabelecidos, como uma opção complementar para o déficit de vagas em ins tuições públicas relacionadas à educação de base.","Criar e manter um curso de gestantes permanente para a orientação de casais, no formato de palestras e demonstrações prá cas, abordando temas como Anestesia em Partos, Tipos de Partos, Nutrição no Período de Gestação e Pós-parto, Cuidados Corporais na Gestação e Pós-parto, Testes de Triagem em Recém-nascido, Vacinação na Infância, Amamentação, Cuidados com o Bebê, Maternidade e Rede de apoio.",Ter um plano de contingenciamento através da identificação e mapeamento das áreas de risco por enchentes.,
SÃO PAULO,JOÃO HENRIQUE,PL,2020,"Implantação de educação no trânsito, com o objetivo da diminuição do número de acidentes.","Ampliação e efetivação do atendimento às pessoas com autismo, síndrome de Down e doenças raras;","Promoção de programas de esportes para idosos, garantindo a acessibilidade nos equipamentos esportivos direcionados a esse público;","Recomposição do IPTU com a revisão e atualização correta dos cadastros desatualizados, eliminando cobranças excessivas ou incorretas.",
SÃO PAULO,MARCELO BLUMA,PV,2020,"Consultar as entidades da sociedade civil para o preenchimento dos cargos de primeiro e segundo escalão da administração no governo municipal, juntamente com a utilização de servidores de carreira;","Inserir a web cidadania no processo de construção da democracia participativa, onde os cidadãos além de participarem dos conselhos tradicionais, possam também participar diretamente da administração por intermédio da internet e das mídias sociais.","Ampliar o atendimento técnico-financeiro para as organizações que prestam serviço de assistência social básica, por intermédio da ampliação dos recursos destinados ao Fundo Municipal de Investimento Sociais – FMIS;",Fortalecer as ações do Conselho Municipal de Apoio aos Direitos da Pessoa com Deficiência – COMPD;,
SÃO PAULO,MARCELO MIGLIOLI,SOLIDARIEDADE,2020,"Atrair alunos para cursarem o ensino superior em Campo Grande por meio de vantagens oferecidas pela Cidade aos jovens, melhorando a aderência do ensino superior ao mercado e aos desafios tecnológicos;","Desenvolvimento do projeto do Orçamento da Cidade, no qual serão considerados todos os valores aplicados no interesse público de qualquer fonte estatal ou privada","Integração dos sistemas de informações indispensáveis ao planejamento da Cidade, com vistas à criação de uma matriz de indicadores de efetividade a ser utilizada na elaboração do Planejamento de Médio Prazo (PPA).","Elaboração de um plano de manutenção de espaços e prédios estatais, tais como a reforma de escolas e prédios municipais, visando a ação preventiva de desgastes evitáveis e a economia de recursos, em parceria com as comunidades no controle e prevenção de vandalismo;",
SÃO PAULO,MARCIO FERNANDES,MDB,2020,"Instituição do Prêmio de Inovação Tecnológica, Pesquisa e Desenvolvimento, com premiação financeira e incentivos fiscais e estruturais, para projetos dirigidos a área social;","Abertura de processo seletivo para contratação e concessão de bolsas de pós-graduação para médicos e todos os demais profissionais das equipes de saúde, mediante assinatura de convênio com Instituição de Ensino Superior. Poderão participar do processo tanto os servidores efetivos como demais candidatos interessados;",Criação do Departamento de Proteção e Bem-Estar Animal;,Atendimento Pediátrico e Odontológico nas escolas 1 vez por semana;,
SÃO PAULO,MARQUINHOS TRAD,PSD,2020,"Instituir mecanismos de monitoramento, controle e prevenção de inundações",Implementar corredores exclusivos para o transporte coletivo,"Implementar medidas de prevenção, acompanhamento e reabilitação da saúde dos servidores públicos municipais","Ampliar ações afirmativas, como forma de eliminar práticas intolerantes e garantir a inclusão de grupos étnico-raciais",
SÃO PAULO,PAULO MATOS,PSC,2020,Valorização do funcionário de carreira oferecendo Educação Permanente para que possa trabalhar satisfeito e através da meritocracia ocupar os espaços de crescimento no setor público;,Criação da Biblioteca Municipal Digital;,Criação de Centro de Recuperação de jovens infratores e viciados em drogas;,Projeto PEDALAÇÃO (Passeios Ciclísticos em Grupos);,
TERESINA,PEDRO KEMP,PT,2020,"Promover a descentralização administrativa por meio da implantação dos Centros Regionais de Atendimento ao Cidadão, em cada Região Urbana da capital, visando a facilidade do acesso e a melhoria da qualidade de atendimento aos munícipes.","Incentivar a realização de eventos científico-culturais, artísticos e de negócios, com vistas a dinamizar o turismo na cidade e a economia local;","Implantar a Feiras da Agricultura Familiar e dos Produtos Agroecológicos, do Artesanato e da Cultura Regional, com duas edições anuais cada uma;","Estabelecer um ordenamento ambiental municipal no uso de agrotóxicos, privilegiando a conversão e adoção de processos menos intensivos no uso desses, através do princípio que permite estabelecer maior rigor à norma de proteção ao meio ambiente e à saúde da população.",
TERESINA,PROMOTOR HARFOUCHE,AVANTE,2020,"Com a implementação dos “Centros de Bairros”, além de desafogar a região central, haverá emprego para a população em regiões mais próximas de suas residências, o que favorecerá o comércio e desenvolvimento nos bairros.","Designar um gestor de fato para o acompanhamento, avaliação e constante revisão dos contratos de concessão do transporte coletivo.","Respeito pelos símbolos e personagens nacionais: gradualmente serão desenvolvidas cerimônias de abertura do dia escolar em todas as escolas da rede municipal de Campo Grande, onde será hasteada a bandeira nacional e cantado o hino nacional.","Revitalização da orquestra sinfônica municipal: estabelecimento da temporada anual, com concertos na capital e interior, por meio de parceria com a UFMS, UFGD e UEMS.",
